Robert Cooper;journals/sigops/BirmanC91;Universidad Adolfo Ibáñez;http://www.uai.cl/;N/A
Robert Courts;journals/cacm/Courts88;Universidad Albert Einstein;http://www.uae.edu.sv/;N/A
Robert Cypher;journals/jcss/CypherP93;Ecole Nationale Supérieure du Pétrole et des Monteurs;http://www.ifp.fr/EC/EC000GP1.html;N/A
Robert D. Franzosa;journals/gis/EgenhoferF95|journals/gis/EgenhoferF91;Randolph-Macon College;http://www.rmc.edu/;N/A
Robert D. Jackson;journals/ibmsj/HaderleJ84;Cardinal Health;;N/A
Robert D. Tennent;journals/acta/Tennent77|journals/cacm/Tennent76;Sree Rama Krishna Degree College;http://www.srkdc.org/;N/A
Robert Darimont;conf/sigsoft/DarimontL96;FAW Group;;N/A
Robert DeLine;journals/tse/ShawDKRYZ95;Université Rennes II - Haute-Bretagne;http://www.uhb.fr/;N/A
Robert Demolombe;conf/vldb/AdibaCDGB78|conf/vldb/Demolombe79|conf/vldb/Demolombe80|journals/is/CuppensD89|journals/jacm/Demolombe92|journals/jlp/DemolombeC88|conf/adbt/Demolombe79|conf/vldb/AdibaCDGB78a|conf/eds/CholvyD86|conf/eds/CuppensD88|conf/jcdkb/CuppensD88|conf/ifip/Demolombe89;"Academy of Economics ""Dimitur A. Tscenov""";http://www.uni-svishtov.bg/;N/A
Robert Devine;conf/icde/StonebrakerADLO94|conf/pdis/StonebrakerDKLPSS94|conf/fodo/Devine93;Symbiosis International University;http://www.siu.edu.in/;N/A
Robert Dionne;journals/tkde/MaysLDW91;Dalhousie University;http://www.dal.ca/;N/A
Robert Dredge;conf/usenix/SteinMDRDRG94;Denso;;N/A
Robert Durst;journals/cacm/DurstCWMS99;Tashkent Medical Academy;http://www.tma.uz/;conf/ds/DaruwalaGHHMS95|conf/sigmod/GoyalHKMS96|conf/pods/MeccaB95|journals/debu/MorrisNSUG87|conf/adbis/MillinerP94
Robert E. Felderman;journals/micro/BodenCFKSSS95;Persian Gulf University;http://www.pgu.ac.ir/;N/A
Robert E. Filman;journals/cacm/Filman88;Universidade Vale do Rio dos Sinos;http://www.unisinos.br/;N/A
Robert E. Frankel;journals/tods/BunemanFN82|conf/sigmod/BunemanF79;Peugeot;;N/A
Robert E. Kent;conf/cikm/KentN;Queensland University of Technology;http://www.qut.edu.au/;N/A
Robert E. Kraut;conf/cscw/GalegherK90;Quantum-Veritas International University;http://www.qvius.edu/;N/A
Robert E. McGrath;journals/corr/McGrathFPG99;Fachhochschule JOANNEUM;http://www.fh-joanneum.at/;N/A
Robert E. Schapire;journals/ml/SchapireS00;Dell;;N/A
Robert E. Shannon;journals/tkde/FujiharaSES97;Université Hassan Ier - Settat;http://www.uh1.ac.ma/;N/A
Robert E. Shostak;journals/ai/Shostak76|journals/jacm/Shostak77|journals/jacm/PeaseSL80|journals/toplas/LamportSP82;Huawei;;N/A
Robert E. Stepp;journals/ai/SteppM86|conf/ijcai/Stepp87;University of Benin;http://www.uniben.edu/;N/A
Robert E. Strom;journals/tocs/StromY85|conf/podc/AguileraSSAC99|conf/popl/Strom83|conf/icdcs/BanavarCMNSS99;Guangzhou Automobile Industry Group;;N/A
Robert E. Wagner;journals/ibmsj/Wagner73;Western Michigan University;http://www.wmich.edu/;N/A
Robert E. Webber;journals/tog/SametW85;Tohoku Institute of Technology;http://www.tohtech.ac.jp;N/A
Robert E. Wilber;journals/algorithmica/AggarwalKMSW87;Ecole Nationale Supérieure du Pétrole et des Monteurs;http://www.ifp.fr/EC/EC000GP1.html;N/A
Robert Endre Tarjan;journals/algorithmica/FredmanSST86|journals/cacm/SleatorT85|journals/cacm/TarjanY79|journals/cacm/HopcroftT73|journals/cacm/SarnakT86|journals/cacm/BentleySTW86|journals/ipl/Tarjan83|journals/ipl/GareyJPT78|journals/ipl/AspvallPT79|journals/jacm/Tarjan81a|journals/jacm/GabowT91|journals/jacm/SleatorT85|journals/jacm/HopcroftT74|journals/jacm/DowneyST80|journals/jacm/Tarjan75|journals/jacm/FredmanT87|journals/jacm/Tarjan81b|journals/jacm/BrownT79|journals/jacm/GoldbergT88|journals/jcss/BlumFPRT73|journals/jcss/Tarjan79|journals/jcss/DriscollSST89|journals/jcss/SleatorT83|journals/siamcomp/CoffmanGJT80|journals/siamcomp/RoseTL76|journals/siamcomp/GabowT89|journals/siamcomp/LiptonT80|journals/siamcomp/CheritonT76|journals/siamcomp/TarjanY85|journals/siamcomp/EswaranT76|journals/siamcomp/PaigeT87|journals/siamcomp/TarjanY84|journals/siamcomp/BrownT80|journals/siamcomp/Tarjan72|journals/siamcomp/TarjanW88|journals/siamcomp/GareyJT76|journals/siamcomp/HarelT84|journals/toplas/LengauerT79|conf/stoc/KleinT94|conf/stoc/SleatorT84|conf/stoc/DriscollSST86|conf/stoc/SleatorT83|conf/focs/TarjanV84|conf/focs/LiptonT77|conf/focs/DietzfelbingerKMHRT88;Tyson Foods;;N/A
Robert Engel;conf/esec/MeijlerDE98;Hoffmann-La Roche;;N/A
Robert English;conf/sosp/WalkerPEKT83;Instituto Politécnico de Leiria;http://www.iplei.pt/;N/A
Robert Erfle;journals/epodd/Erfle93|conf/icmcs/Erfle94;Pegatron;;N/A
Robert F. Hink;journals/aim/HinkW87;University of Adelaide;http://www.adelaide.edu.au/;N/A
Robert F. Ling;journals/cacm/Ling80;Mitsubishi Electric;;N/A
Robert F. Rosin;journals/csur/Rosin69;Universitas Amir Hamzah;http://www.unhamzah.ac.id/;N/A
Robert F. Simmons;journals/cacm/SimmonsC82|journals/cacm/SimmonsS72|conf/aaai/YuS90;Sree Rama Krishna Degree College;http://www.srkdc.org/;N/A
Robert F. Sproull;journals/algorithmica/Sproull91|journals/csur/SutherlandSS74|conf/sosp/LampsonS79;Magna International;;N/A
Robert F. Stucke;journals/ibmsj/StunkelSAABGHJNSSTV95;Fachhochschulstudiengänge Wels;http://www.fh-wels.at/;N/A
Robert F. Teitel;conf/ssdbm/Teitel81;Meio University;http://www.meio-u.ac.jp/;N/A
Robert Fenichel;journals/cacm/Fenichel71a;Dai Ichi University, College of Technology;http://www.daiichi-koudai.ac.jp/;N/A
Robert Flynn;conf/icmcs/FlynnT96;Magna International;;N/A
Robert Fraley;conf/er/RuspiniF83;Chongqing University of Communications;http://www.cquc.edu.cn/;N/A
Robert G. Arnold;journals/tc/ArnoldBT82;Lyon College;http://www.lyon.edu/;N/A
Robert G. Babb II;journals/computer/BabbKOMGM85;California Institute of Integral Studies;http://www.ciis.edu/;N/A
Robert G. Brown;conf/er/Brown91;China National Building Material Group;;N/A
Robert G. Farrell;conf/ijcai/ReiserAF85;Mitsubishi Heavy Industries;;N/A
Robert G. Fichman;journals/computer/FichmanK92;Siam Technology College;http://www.siamtechu.net/;N/A
Robert G. Jeroslow;journals/amai/JeroslowW90;Merck & Co.;;N/A
Robert G. Raskin;conf/ssdbm/DobinsonR97|conf/ssdbm/DobinsonR98;Tokyo University of Agriculture and Technology;http://www.tuat.ac.jp/;N/A
Robert G. Reynolds;journals/tkde/ReynoldsMP90|journals/cacm/Reynolds87|conf/acm/ReynoldsM90;Gordon Conwell Theological Seminary;http://www.gcts.edu/;N/A
Robert G. Sumner Jr.;conf/dl/SumnerYD98;Karwan Institute of Higher Education;http://www.karwan.edu.af/;N/A
Robert G. Wedig;conf/aaai/ForgyGNW84|conf/isca/GuptaFNW86;Volkswagen Group;;N/A
Robert Geist;journals/tocs/GeistD87;Beijing Automotive Group;;N/A
Robert Glaser;journals/cogsci/ChiFG81;Kobe Jogakuin University;http://www.kobe-c.ac.jp/;N/A
Robert Godin;journals/tkde/MineauG95|conf/icde/MineauGG90|conf/er/MissaouiGG95|journals/sigmod/MissaouiG90|journals/tcs/GodinM94|journals/ijmms/MissaouiA93|conf/oopsla/GodinM93;Universitas Siliwangi;http://www.unsil.ac.id/;N/A
Robert Gray;journals/tse/ChanG85;Western Michigan University;http://www.wmich.edu/;N/A
Robert Gruber;conf/sigmod/AdyaGLM95|conf/sigmod/LiskovACDGGMMS96|conf/pos/LiskovJGS90|conf/sosp/LiskovGGJSW91|conf/oopsla/DayGLM95;University of Nigeria;http://www.unn.edu.ng/;N/A
Robert H. Bonczek;journals/tods/BonczekCW77|journals/is/BonczekW77;Blessing-Rieman College of Nursing;http://www.brcn.edu/;N/A
Robert H. Bourdeau;journals/tse/BourdeauC95;Reformed Theological Academy of Debrecen;http://www.drk.hu/;N/A
Robert H. Davis;journals/cj/SamsonD78;Catholic University in Ruzomberok;http://www.ku.sk/;N/A
Robert H. Gerber;conf/vldb/DeWittGGHKM86|conf/vldb/DeWittG85|conf/sigmod/Gerber95;University of Perugia;http://www.unipg.it/;N/A
Robert H. Halstead Jr.;journals/toplas/Halstead85;University of Medicine and Pharmacy of Targu Mures;http://www.umftgm.ro/;N/A
Robert H. Kennedy;conf/ssdbm/MontgomeryGBSK81;University of National and World Economy;http://www.unwe.acad.bg/;N/A
Robert H. Klenke;journals/computer/McKeeKWWSAB98;Pennsylvania State University - Abington;http://www.abington.psu.edu/;N/A
Robert H. Kuhn;conf/popl/KuckKPLW81;Kanazawa University;http://www.kanazawa-u.ac.jp/;N/A
Robert H. Montgomery;conf/ssdbm/MontgomeryGBSK81;Dai Ichi University, College of Technology;http://www.daiichi-koudai.ac.jp/;N/A
Robert H. Morris Sr.;journals/cacm/Morris68|journals/cacm/Morris78a;Southeastern Oklahoma State University;http://www.sosu.edu/;N/A
Robert H. Pollack;conf/icde/SidhuP84;University of Perugia;http://www.unipg.it/;N/A
Robert H. Sloan;journals/tods/SistlaWYS98|conf/pdis/HuangSW94;Universidad Agroforestal Fernando A.Meriño;http://www.uafam.edu.do/;N/A
Robert H. Thomas;journals/tods/Thomas79|journals/debu/ForsdickTRT84|journals/computer/ThomasFCSTTR85;Coker College;http://www.coker.edu/;N/A
Robert H. Wentworth;journals/jsac/ElwalidMW95;University of Medicine and Pharmacy of Targu Mures;http://www.umftgm.ro/;N/A
Robert H. Yacobellis;conf/icde/Yacobellis84;Renault;;N/A
Robert Hagemann;journals/toplas/SwinehartZBH86;Universidad Tecnologica de la Mixteca;http://www.utm.mx/;N/A
Robert Harper;conf/db-workshops/Harper85;International Culinary Institute (ICI);http://www.ici-luzern.com/;N/A
Robert Harper 0001;conf/lfp/BiagioniHLM94|conf/popl/MitchellH88|conf/popl/HarperP91;Samsung Electronics;;N/A
Robert Healey;conf/vldb/HealeyH75;Universidad Autónoma de Nuevo León;http://www.uanl.mx/;N/A
Robert Hitzelberger;conf/dexa/KempeKKHD95;University of Dallas;http://www.udallas.edu/;N/A
Robert Holte;journals/tcs/HolteRTV92;Hoffmann-La Roche;;N/A
Robert I. Benjamin;journals/cacm/MaloneYb87;Jones College;http://www.jones.edu/;N/A
Robert J. Bestgen;journals/debu/ColeAB93;Persian Gulf University;http://www.pgu.ac.ir/;N/A
Robert J. Bobrow;conf/sigir/BatesB83; Huaihua University;http://www.hhu.edu.cn/;N/A
Robert J. Brunner;conf/sigmod/SzalayGKT00;Tyumen State University;http://www.tsu.tmn.ru/;N/A
Robert J. Chansler Jr.;conf/sosp/JonesCDSV79;Lincoln University Pennsylvania;http://www.lincoln.edu/;N/A
Robert J. Fowler;journals/ipl/FowlerPT81|conf/podc/Fowler86;Chongqing Three Gorges University;http://www.sanxiau.edu.cn/;N/A
Robert J. Francis;conf/oopsla/LewisGFT86;Western Bible College;http://www.westernbible.edu/;N/A
Robert J. Glushko;journals/sigmod/MeltzerC98;Jishou University;http://www.jsu.edu.cn/;journals/jcss/BunemanDW91|conf/icdcs/Garcia-MolinaKL88|conf/gi/RebsamenZ82|conf/icde/BalboDLG84|conf/esec/EngelsHTE98|journals/software/CeriCZLL90
Robert J. Hazy;conf/icde/WagnerFH90;Mohammad Ali Jinnah University, Karachi;http://www.jinnah.edu/;N/A
Robert J. K. Jacob;journals/tkde/JacobF90;SAIC Motor;;N/A
Robert J. Kauffman;journals/tse/BankerKZ93;Catholic University of Pusan;http://www.cup.ac.kr/;N/A
Robert J. Muller;conf/ssdbm/Muller83;Instituto Politécnico de Leiria;http://www.iplei.pt/;N/A
Robert J. Sundstrom;journals/ibmsj/SundstromSSHDCA87;Gordon Conwell Theological Seminary;http://www.gcts.edu/;N/A
Robert J. T. Morris;journals/tc/WangM85|journals/pe/MorrisW85|conf/compcon/ChoyM96;California Institute of Integral Studies;http://www.ciis.edu/;N/A
Robert J. Watson;conf/iwdm/KerrSWMTT85;Plymouth State College;http://www.plymouth.edu/;N/A
Robert K. Abbott;journals/tods/AbbottG92|conf/vldb/AbbottG88|conf/vldb/AbbottG89|journals/sigmod/AbbottG88|conf/rtss/AbbottG90;Higher Institute of Business Administration;http://www.hiba.edu.sy/;N/A
Robert K. France;journals/cacm/HeathHNWALGBFDF95|journals/corr/FranceNFSZ99|conf/sigir/FoxFSDC93|conf/sigir/NowellFHHF96;Arab Open University;http://www.aou.org.bh/;N/A
Robert K. Lindsay;journals/ai/LindsayBFL93;University of Kalyani;http://www.klyuniv.ac.in/;N/A
Robert Kabler;journals/is/KablerIC92;Apple;;N/A
Robert Kooi;journals/debu/KooiF82;Somaliland University of Technology;http://www.somtech.org/;N/A
Robert L. (Scot) Drysdale III;journals/siamcomp/ChazelleDL86;St. Petersburg State Polytechnical University;http://www.spbstu.ru/;N/A
Robert L. Blum;conf/db-workshops/WiederholdBW85;Ibaraki Prefectural University of Health Sciences;http://www.ipu.ac.jp/;N/A
Robert L. Fountain;conf/icde/WagnerFH90;Wuhan University;http://www.whu.edu.cn/;N/A
Robert L. Griffith;journals/tods/Griffith82;Czech Technical University of Prague;http://www.cvut.cz/;N/A
Robert L. Grossman;conf/edbt/HarinathGSXS00|conf/ssdbm/GrossmanQVXDLMQMLMPBCLLNSS94|conf/pos/GrossmanBH96|conf/pos/GrossmanAQX94|conf/sigmod/GrossmanQ94|conf/mss/GrossmanHQ95|conf/mss/GrossmanQXHT95;East Somalia University;http://www.eastsomaliauniversity.com/;N/A
Robert L. Hartmann;journals/tods/BicH89|conf/iwdm/BicH83|conf/iwdm/BicH85;Adnan Menderes University;http://www.adu.edu.tr/;N/A
Robert L. Moose Jr.;journals/cacm/NanceMF87;Moscow Power Engineering Institute (Technical University);http://www.mpei.ac.ru/;N/A
Robert L. Nord;conf/icde/HofmeisterNS95;Institut National Polytechnique de Grenoble;http://www.inpg.fr/;N/A
Robert L. Probert;journals/cacm/FischerP79;Perm State Pharmaceutical Academy;http://www.psfa.ru/;N/A
Robert L. Rappaport;conf/sigmod/Rappaport75;Arkansas State University, Mountain Home;http://www.asumh.edu/;N/A
Robert L. Read;conf/vldb/ReadFS92;Dell;;N/A
Robert L. Sedlmeyer;journals/cacm/KearneySTGA86;University of Medicine and Pharmacy of Targu Mures;http://www.umftgm.ro/;N/A
Robert L. Simpson Jr.;journals/cogsci/KolodnerS89|conf/ijcai/KolodnerSS85;Catholic University in Ruzomberok;http://www.ku.sk/;N/A
Robert Langridge;journals/cacm/LanderLS91|journals/computer/LanderLS91;Plymouth State College;http://www.plymouth.edu/;N/A
Robert Laurini;conf/er/Laurini90|conf/ssdbm/LauriniM88|conf/gis/BonhommeTAL99;Kamrah International Institute of Technology (KIIT);http://www.kiit.in/;N/A
Robert Levinson;conf/aaai/LevinsonS91|conf/aaai/Levinson84|conf/iccs/Levinson94;Tata Motors;;N/A
Robert Lindell;conf/icdcs/SheltzerLP86;Sanofi;;N/A
Robert M. Abarbanel;conf/eds/AbarbanelW86; Huaihua University;http://www.hhu.edu.cn/;N/A
Robert M. Akscyn;journals/cacm/FoxAFL95|journals/cacm/AkscynMY88;University of the West Indies St. Augustine;http://www.uwi.tt/;N/A
Robert M. Amy;journals/ibmsj/SundstromSSHDCA87;ThyssenKrupp;;N/A
Robert M. Arlein;conf/icde/LieuwenGA96|conf/sigmod/SinghalAL93;National Institute of Technology, Trichy;http://www.nitt.edu/;N/A
Robert M. Ayers;journals/tse/CurryA84;Kent State University - Stark;http://www.stark.kent.edu/;N/A
Robert M. Colomb;conf/dasfaa/ColombE97|conf/aaai/ColombC90;Cisco Systems;;N/A
Robert M. Curtice;conf/sigmod/CurticeJ81|conf/vldb/Curtice81;British College of Osteopathic Medicine;http://www.bcom.ac.uk/;N/A
Robert M. Fung;conf/aaai/FungC90|conf/sigir/FungCAT90;FAW Group;;N/A
Robert M. Haralick;journals/tc/VaidyaSHM82|journals/spe/HamletH80|journals/ai/HaralickE80|journals/tse/Haralick77;Athenaeum of Ohio;http://www.mtsm.org/;N/A
Robert M. Keller;journals/cacm/BurkhardK73|journals/cacm/Keller76|journals/jacm/Keller73b|journals/jacm/Keller73a|conf/lfp/HudakK82|conf/icdcs/LinK86;Honda;;conf/caise/Olive99|journals/tkde/SegevP89|journals/gis/ShafferSN90|journals/sigmod/McLaughlinHBRHH88|conf/spaa/GoudreauLRST96|journals/dr/Ozsu00|journals/debu/ChristodoulakisEFHLLN88|journals/mms/StaehliWM95|conf/dbsec/MorgensternLTS91
Robert M. Kiel;conf/icde/JensenKV89;Arkansas State University, Mountain Home;http://www.asumh.edu/;N/A
Robert M. Losee;conf/sigir/LoseeBY86;Meio University;http://www.meio-u.ac.jp/;N/A
Robert M. MacGregor;journals/tkde/YenNM91|conf/vldb/Gregor85|journals/sigart/MacGregor91|journals/aim/Patel-SchneiderOKGMMMNSY90|conf/aaai/MacGregor88;Huawei;;N/A
Robert M. O'Keefe;journals/tkde/LeeO96;Saybrook Institute;http://www.saybrook.org/;N/A
Robert M. Pecherer;conf/sigmod/Pecherer76|conf/pacific/Pecherer75;American University of Beirut;http://www.aub.edu.lb/;N/A
Robert M. Rees;conf/vldb/CabreraRH95|conf/compcon/CabreraRSHP95;United Technologies;;N/A
Robert M. Supnik;journals/cacm/Supnik93;University of Agriculture Makurdi;http://www.uam.edu.ng/;N/A
Robert M. Wehrmeister;conf/pdis/ColbyMW94|conf/kdd/ClearDHHLMMRSWX99;IBM;;N/A
Robert Manchek;journals/pc/SunderamGDM94;Meio University;http://www.meio-u.ac.jp/;N/A
Robert Marek;conf/vldb/RahmM93|conf/vldb/RahmM95|conf/btw/Marek95;Kyoritsu Woman's University;http://www.kyoritsu-wu.ac.jp/;N/A
Robert Martin McCool;conf/pdis/BinaMJW94;Mohammad Ali Jinnah University, Karachi;http://www.jinnah.edu/;N/A
Robert Mathonet;conf/ijcai/MathonetCV87;Fachhochschule JOANNEUM;http://www.fh-joanneum.at/;N/A
Robert McCarl;journals/ai/RosenbloomNM91;Bayer;;N/A
Robert McGrath;journals/cn/KatzBM94;Cisco Systems;;N/A
Robert Mecklenburg;conf/ssdbm/SargentFCSMLC96;Mohammad Ali Jinnah University, Karachi;http://www.jinnah.edu/;N/A
Robert Meersman;journals/tods/LiuM96|conf/icde/ShethMNPS96|conf/er/Meersman86|conf/er/TroyerM95|conf/vldb/LiuM92|conf/coopis/NguMW94|conf/ds/Meersman95|conf/ds/Meersman86|conf/oodbs/TroyerKM86|conf/dmkd/WijsenM97|conf/ijcai/MeersmanA83;Cardinal Health;;N/A
Robert Melville;journals/ipl/MelvilleG80;International Culinary Institute (ICI);http://www.ici-luzern.com/;N/A
Robert Metcalfe;journals/cacm/MetcalfeB76|journals/cacm/DalalM78;Université Protestante au Congo;http://www.upc.ac.cd/;N/A
Robert Muller;journals/computer/WassermanPM90|conf/oopsla/BruceCMGDM93;Lenovo;;N/A
Robert Müller 0001;conf/coopis/MullerR00|conf/btw/MullerR99;Gordon Conwell Theological Seminary;http://www.gcts.edu/;N/A
Robert N. Oddy;journals/ipm/OddyB91;University of Pittsburgh at Bradford;http://www.upb.pitt.edu/;N/A
Robert N. Sidebotham;journals/tocs/HowardKMNSSW88|conf/sosp/HowardKMNSSW87|conf/sosp/SatyanarayananHNSSW85;Enel;;N/A
Robert Neches;journals/tkde/YenNM91|conf/icde/BalzerGN84|journals/aim/NechesFFGPSS91|journals/tse/NechesSM85|conf/aaai/BalzerDMN83|conf/aaai/SwartoutN86|conf/kr/PatilFPMFGN92|conf/ijcai/NechesSM85;Carnegie Mellon University;http://www.cmu.edu/;N/A
Robert Nieuwenhuis;journals/jsc/NieuwenhuisR95;National Institute of Technology, Trichy;http://www.nitt.edu/;N/A
Robert O. Berg;journals/tc/ArnoldBT82;University of Ghana;http://www.ug.edu.gh/;N/A
Robert O. Eifrig;conf/vldb/EcklundEET87;Honda;;N/A
Robert P. Bostrom;journals/cacm/BatraHB90;Long Island University, Southampton College;http://www.southampton.liunet.edu/;N/A
Robert P. Brazile;journals/expert/BrazileS88;Ecole Nationale Vétérinaire d'Alfort;http://www.vet-alfort.fr/;N/A
Robert P. Chase Jr.;conf/sde/LeblangC84;Chiang Mai Vocational College;http://www.cmvc.ac.th/;N/A
Robert P. Cheetham;journals/tkde/CheethamON93|conf/icdt/CheethamON88;Groupe Sup de Co Amiens Picardie;http://www.supco-amiens.fr/;N/A
Robert P. Cook;journals/tse/Cook80;University of Medicine and Pharmacy of Targu Mures;http://www.umftgm.ro/;N/A
Robert P. Goldberg;journals/csur/SockutG79;Corporación Universitaria Tecnológica de Bolivar;http://www.cutb.edu.co/;N/A
Robert P. Trueblood;journals/tods/TruebloodHM83|journals/computer/PotterT88;Universidade Vale do Rio Doce;http://www.univale.br/;N/A
Robert Paige;conf/vldb/KoenigP81|journals/jsc/PaigeH87|journals/siamcomp/PaigeT87|journals/toplas/PaigeK82|conf/adbt/Paige82|conf/popl/CaiP87|conf/popl/PaigeS77|conf/popl/Paige83|conf/esop/Paige90;Islamic Azad University, Najaf Abad;http://www.iaun.ac.ir/;N/A
Robert Power;conf/ssd/AbelOTPY95;Universidade Vale do Rio dos Sinos;http://www.unisinos.br/;N/A
Robert Purvy;journals/tois/PurvyFK83;Merck & Co.;;N/A
Robert R. Hoffman;journals/aim/Hoffman87;Arkansas State University, Mountain Home;http://www.asumh.edu/;N/A
Robert Rieger;conf/dl/TakahashiKHSKRMGRL98;Tohoku Institute of Technology;http://www.tohtech.ac.jp;N/A
Robert Rush;journals/tkde/RushW97;Universitas Amir Hamzah;http://www.unhamzah.ac.id/;N/A
Robert S. Boyer;journals/cacm/BoyerM77|journals/toplas/Ait-KaciBLN89;Hon Hai Precision Industry;;N/A
Robert S. Chapman;journals/tse/GligorCCDHJJLV87;Jones College;http://www.jones.edu/;N/A
Robert S. Drach;journals/is/ChenDKLRS95;Corporación Universitaria Tecnológica de Bolivar;http://www.cutb.edu.co/;N/A
Robert S. Engelmore;journals/aim/FeigenbaumFJNSSE94|journals/computer/CutkoskyEFGGMTW93;Universität Hildesheim;http://www.uni-hildesheim.de/;N/A
Robert S. Epstein;conf/sigmod/EpsteinSW78|conf/vldb/EpsteinS80;Université de Caen Basse Normandie;http://www.unicaen.fr/;N/A
Robert S. Fabry;journals/cacm/Fabry74|journals/tocs/McKusickJLF84;GlaxoSmithKline;;N/A
Robert S. Gray;journals/internet/KotzGNRCC97;Fontbonne College;http://www.fontbonne.edu/;N/A
Robert S. Kaplan;conf/sigmod/CarlsonK76;Karwan Institute of Higher Education;http://www.karwan.edu.af/;N/A
Robert Scheifler;journals/cacm/Scheifler77|journals/tog/ScheiflerG86|journals/toplas/LiskovS83|conf/popl/LiskovS82|conf/sosp/OkiLS85|conf/sosp/LiskovCJS87;Czech Technical University of Prague;http://www.cvut.cz/;N/A
Robert Sedgewick;journals/acta/Sedgewick77|journals/algorithmica/FredmanSST86|journals/jal/SchafferS93|journals/siamcomp/FlajoletS86|conf/popl/LiptonSV82|conf/soda/BentleyS97|conf/focs/SedgewickV84|conf/focs/GuibasS78;Ecole Centrale de Lyon;http://www.ec-lyon.fr/;N/A
Robert Seliger;journals/tse/GreifSW92|conf/popl/GreifSW86;Randolph-Macon College;http://www.rmc.edu/;N/A
Robert Shectman;conf/sigmod/JohnsonGLMSW92;Kyoritsu Woman's University;http://www.kyoritsu-wu.ac.jp/;N/A
